ZDAY,CENTERLON,CENTERLAT,TOTAL_COUNT
20110101,-86.6,34.7,9
20110101,-121.9,38.5,1
20110101,-121.8,38.6,8
20110101,-88.1,33.2,3
20110101,-88.8,32.7,3
20110101,-86.7,37.6,1
20110101,-87.8,35.8,1
20110101,-88.3,34.4,2
20110101,-84.2,38.5,1
20110101,-88.5,32.8,1
20110101,-88.7,32.6,2
20110101,-87.7,35.5,1
20110101,-88.2,36.1,1
20110101,-88.1,35.7,1
20110101,-121,38.7,5
20110101,-88.6,32.5,4
20110101,-87.9,35.6,1
20110101,-86.8,36.2,9
20110101,-86.5,36.4,4
20110101,-89.4,31.7,1
20110101,-86.7,33.3,1
20110101,-90.7,31,1
20110101,-121.7,38.1,1
20110101,-88.1,32.7,3
20110101,-86.8,36.1,7
20110101,-87.4,33.4,1
20110101,-87.9,32.8,3
20110101,-86.7,36.3,1
20110101,-88,32.6,1
20110101,-86.3,32.9,1
20110101,-87.3,33.8,1
20110101,-84.6,39.5,1
20110101,-86.7,33.2,1
20110101,-88.9,31.7,1
20110101,-86.6,33.2,1
20110101,-88.6,31.7,1
20110101,-84.1,38.3,1
20110101,-88.6,31.8,1
20110101,-84.6,39.6,2
20110101,-84.5,39.7,1
20110101,-86.7,31,1
20110101,-89.4,30.7,1
20110101,-121.5,38.6,37
20110101,-121.7,39.6,4
20110101,-121.4,38.3,10
20110101,-88.3,31.5,1
20110101,-85.1,38.4,1
20110101,-86.2,30.9,1
20110101,-88.3,30.9,1
20110101,-82,36.7,1
20110101,-88,31.1,1
20110101,-87.9,31.1,1
20110101,-120.8,38.4,1
20110101,-84.4,39.3,1
20110101,-86.2,31.9,1
20110101,-66,18.2,2
20110101,-89.1,33.6,2
20110101,-92,32.3,2
20110101,-91.4,33.7,1
20110101,-87,34.4,2
20110101,-90.6,32.2,2
20110101,-90.2,31.6,1
20110101,-89.2,34.5,2
20110101,-89.9,31.9,2
20110101,-90,33,6
20110101,-91,34.4,1
20110101,-90.2,32.1,1
20110101,-90.1,35.2,1
20110101,-85,38.5,1
20110101,-90.8,31.9,1
20110101,-90.3,32.2,1
20110101,-89.9,32.4,2
20110101,-89.8,33.1,6
20110101,-90,31.9,3
20110101,-87.8,34.9,1
20110101,-88.1,34.3,3
20110101,-88.3,34.1,1
20110101,-89.6,33.1,4
20110101,-86.8,34,2
20110101,-86.9,34.3,1
20110101,-86.8,34.3,2
20110101,-89.1,34,4
20110101,-89.7,34.2,3
20110101,-90,32.8,1
20110101,-86.7,34.6,11
20110101,-87.2,35.2,1
20110101,-85.4,38.5,1
20110101,-91.7,33.3,1
20110101,-89.5,33.7,1
20110101,-89,36.9,1
20110101,-91.5,33.2,1
20110101,-86.3,34.8,4
20110101,-89.1,33.3,1
20110101,-89.6,34.3,1
20110101,-88.6,33.7,3
20110101,-87.7,34.2,1
20110101,-86.1,34.8,2
20110101,-86.7,34.7,4
20110101,-89.2,32.9,1
20110101,-85.9,34.9,1
20110101,-86.9,34.6,6
20110101,-88.2,33.5,1
20110101,-87.3,34.5,8
20110101,-87.3,34.6,2
20110101,-88.4,33.8,3
20110101,-87.2,34.4,2
20110101,-87.4,34.4,2
20110101,-88.4,33.6,5
20110101,-87.2,34.5,3
20110101,-87.3,37.3,1
20110101,-87.1,34.9,1
20110101,-85.5,39,2
20110101,-87,34.6,4
20110101,-86.8,37.5,1
20110101,-88.6,32.9,3
20110101,-87.8,34.3,1
20110101,-121.8,38.4,9
20110101,-87.9,33.9,1
20110101,-88.4,33,2
20110101,-86.7,34.9,1
20110101,-90.2,37.3,4
20110101,-90.8,32.9,3
20110101,-90,33.7,3
20110101,-86.8,36,5
20110101,-92.8,31.3,2
20110101,-92.7,31.4,2
20110101,-92.2,32.3,4
20110101,-91.6,32.7,5
20110101,-92.2,33.4,3
20110101,-87.8,41.5,1
20110101,-86.3,40,1
20110101,-92.4,33.4,1
20110101,-93,31.1,1
20110101,-93.1,31.2,2
20110101,-92.5,33.2,1
20110101,-92.1,33.5,1
20110101,-88.9,39.5,2
20110101,-90.2,35,3
20110101,-86.9,34.1,6
20110101,-92.4,32,3
20110101,-87.8,33.4,2
20110101,-91.8,32.7,2
20110101,-91.8,32.6,3
20110101,-89.8,33.4,1
20110101,-89.6,37.4,2
20110101,-89,39.3,1
20110101,-87.7,33.5,1
20110101,-92,32.7,4
20110101,-91,33,1
20110101,-90.3,32.9,5
20110101,-88.8,33.8,10
20110101,-91.2,33.9,2
20110101,-91,32.2,1
20110101,-89.8,33.3,2
20110101,-90.7,32.6,1
20110101,-92.7,32.6,1
20110101,-90.7,32.7,2
20110101,-87.3,34,2
20110101,-90.2,32.9,4
20110101,-89.7,34.8,3
20110101,-90.2,35.1,2
20110101,-90.5,33.3,1
20110101,-82.1,41.8,1
20110101,-87.6,32.5,2
20110101,-88.7,31.8,1
20110101,-84,39.1,1
20110101,-88.4,32,1
20110101,-88.2,32,2
20110101,-86.8,30.8,1
20110101,-84.8,38.4,1
20110101,-121.6,38.4,27
20110101,-121.4,38.5,7
20110101,-87.6,32,2
20110101,-121.6,38.9,2
20110101,-88.4,31.4,3
20110101,-87.5,31.8,1
20110101,-88.1,31.2,3
20110101,-87.5,31.9,1
20110101,-85.6,32,1
20110101,-85,39.8,1
20110101,-84.5,31.8,1
20110101,-92.7,31.9,4
20110101,-92.2,32.4,1
20110101,-84.9,38.2,1
20110101,-86.8,34.6,12
20110101,-86.8,34.4,3
20110101,-89.4,33.1,1
20110101,-86.2,34.8,5
20110101,-91.4,31.2,1
20110101,-88.4,33.9,1
20110101,-87.7,37,2
20110101,-86.9,34.5,6
20110101,-87.5,34.5,1
20110101,-87,34.8,3
20110101,-86.5,34.7,6
20110101,-86.6,36.2,2
20110101,-88.3,33.4,1
20110101,-88.3,33.6,3
20110101,-121.7,38.7,61
20110101,-87.9,36.8,3
20110101,-87.8,37.1,1
20110101,-89,33.1,1
20110101,-89.2,34.8,1
20110101,-90.6,35,1
20110101,-85.5,35.4,3
20110101,-87.1,34.4,1
20110101,-89.8,32.2,2
20110101,-89,33.5,10
20110101,-90.4,35.7,1
20110101,-89.7,32.5,3
20110101,-89.9,36,2
20110101,-91.8,32.4,17
20110101,-90.2,36.2,1
20110101,-89.5,32.3,4
20110101,-88.2,32.4,1
20110101,-91.8,32.5,7
20110101,-90.2,35.4,3
20110101,-89.5,32.2,1
20110101,-90.4,38.6,1
20110101,-92.1,31.9,1
20110101,-90.9,36.2,1
20110101,-88.1,32.8,2
20110101,-92.2,32.2,6
20110101,-91.9,47.1,1
20110101,-92.1,32,1
20110101,-91.7,32.5,7
20110101,-93.8,30.8,2
20110101,-90.7,35.7,2
20110101,-89.3,32.6,7
20110101,-90.6,35.7,1
20110101,-92.1,32.2,4
20110101,-87.9,32.5,2
20110101,-91.2,32.9,2
20110101,-92,32.2,7
20110101,-89.2,32.8,1
20110101,-90.3,35.3,2
20110101,-89,32.9,2
20110101,-91.1,37.1,1
20110101,-89.9,36.6,1
20110101,-89.3,33.3,3
20110101,-88.8,37.4,1
20110101,-90.3,33.2,2
20110101,-92,32.8,4
20110101,-92.7,32.8,6
20110101,-87.9,38.2,1
20110101,-93.2,30.9,1
20110101,-90.3,33.1,5
20110101,-91.3,33.8,3
20110101,-91.6,32.4,4
20110101,-87,35.4,1
20110101,-92.9,32.7,2
20110101,-91.1,33,1
20110101,-92.8,31.9,8
20110101,-89.4,33,3
20110101,-93.1,32.3,1
20110101,-93,32.5,2
20110101,-91.1,32.7,1
20110101,-92,32.9,4
20110101,-90.2,37.1,4
20110101,-90.8,32.6,3
20110101,-89.1,39.3,3
20110101,-90.7,37.1,1
20110101,-88.3,33,2
20110101,-92.4,33.2,2
20110101,-87.4,41.9,1
20110101,-89.1,39.6,2
20110101,-92.7,32,5
20110101,-90.1,37.3,3
20110101,-88.9,39.6,2
20110101,-89.8,33.5,3
20110101,-87.9,33.3,4
20110101,-89.9,37.3,3
20110101,-91.8,32.1,2
20110101,-92.7,32.7,1
20110101,-88.9,37,1
20110101,-87.9,38.1,1
20110101,-93.3,32.2,1
20110101,-87.9,33.4,1
20110101,-89.6,37.5,2
20110101,-88.9,33.6,3
20110101,-87.7,33.6,3
20110101,-92.8,31.6,1
20110101,-86.9,34.2,5
20110101,-93,32.3,2
20110101,-90,33.3,1
20110101,-88.8,33.7,8
20110101,-89.7,34.4,2
20110101,-88.6,33.9,9
20110101,-90.7,32.3,1
20110101,-90.9,32.7,1
20110101,-89.8,37.2,3
20110101,-90.9,32.1,3
20110101,-90.4,31.2,2
20110101,-87.4,33.6,1
20110101,-90.8,32.1,1
20110101,-92,32.1,1
20110101,-91.3,33.7,2
20110101,-91.4,33.8,1
20110101,-90.5,32.5,1
20110101,-89.7,33.2,7
20110101,-91.7,33,1
20110101,-89.9,33.1,2
20110101,-90.1,31.8,2
20110101,-90.7,32.4,1
20110101,-89.9,32.9,1
20110101,-92.4,32.2,3
20110101,-88.4,34,2
20110101,-88.2,34.3,2
20110101,-91.5,33.3,1
20110101,-89.9,32,4
20110101,-86.8,34.2,2
20110101,-89.8,32,3
20110101,-121.9,38.6,1
20110101,-87.3,34.2,1
20110101,-86.8,37.7,1
20110101,-88,33.3,4
20110101,-87.8,32.3,2
20110101,-89,32.3,1
20110101,-87.9,32.2,1
20110101,-84.8,39,1
20110101,-87.5,37.3,1
20110101,-88.6,32.6,3
20110101,-121.7,38.4,26
20110101,-88.3,32.9,1
20110101,-82.9,39.5,1
20110101,-87.4,34.6,1
20110101,-87,32.6,1
20110101,-87.8,33.6,1
20110101,-121.7,38.3,9
20110101,-86.6,36.3,1
20110101,-88,32.7,3
20110101,-87.7,32.8,1
20110101,-87.7,32.7,2
20110101,-87.6,32.8,1
20110101,-86.8,33.8,1
20110101,-85.2,33.6,1
20110101,-87.1,32.9,1
20110101,-86.6,36.1,1
20110101,-88.1,32.2,1
20110101,-87,32.9,2
20110101,-88,32.3,2
20110101,-88,32.4,3
20110101,-87.7,32.3,1
20110101,-84.6,39.8,1
20110101,-90.4,35.2,3
20110101,-88.4,33.2,8
20110101,-89,33.4,5
20110101,-91,34.1,1
20110101,-87.2,33.1,1
20110101,-90.5,35.9,4
20110101,-88.3,32.3,2
20110101,-93.2,31.6,1
20110101,-90,36.2,1
20110101,-89.3,33.5,4
20110101,-93,31.7,3
20110101,-92,36.1,1
20110101,-89.6,35.8,1
20110101,-91.7,32.1,1
20110101,-89.5,32.4,2
20110101,-89.6,33.6,5
20110101,-92.2,31.9,4
20110101,-88,33.1,2
20110101,-89.4,32.4,5
20110101,-91.3,35.9,1
20110101,-87.7,33.3,1
20110101,-90.7,31.3,1
20110101,-89.2,32.6,6
20110101,-90.9,35.8,1
20110101,-91.7,36,1
20110101,-91.6,32.5,7
20110101,-90.6,35.8,1
20110101,-89.3,32.8,3
20110101,-90.9,32.8,2
20110101,-89.7,30.6,1
20110101,-90.9,37.3,2
20110101,-88.9,32.9,3
20110101,-90.4,32.5,1
20110101,-88.4,34.2,1
20110101,-88.5,34,4
20110101,-88.8,33.9,3
20110101,-91.8,32.9,2
20110101,-90.1,33,6
20110101,-86.9,34.8,3
20110101,-91.5,32.7,1
20110101,-89.6,33.4,1
20110101,-89.9,33,8
20110101,-88.2,34.2,2
20110101,-89.9,32.3,3
20110101,-90.1,31.9,1
20110101,-87.2,34.8,2
20110101,-85.3,38.5,2
20110101,-89.6,33.3,4
20110101,-88.3,34,1
20110101,-87.3,34.9,2
20110101,-87.4,35.1,1
20110101,-123,39.5,1
20110101,-89.9,32.7,1
20110101,-89.9,32.1,1
20110101,-86.7,34.8,19
20110101,-87.7,34.8,2
20110101,-90.4,30.7,3
20110101,-88.9,33.3,3
20110101,-89.5,33.9,1
20110101,-86.1,34.5,2
20110101,-89.5,33,1
20110101,-83.9,39.5,3
20110101,-91.3,33.3,3
20110101,-91.5,31.2,1
20110101,-88.7,33.6,9
20110101,-87.6,37.2,4
20110101,-87.4,34.5,4
20110101,-91.1,33.2,1
20110101,-90.2,30.7,2
20110101,-85.8,35,1
20110101,-89,32.8,9
20110101,-88.7,33,7
20110101,-89.1,32.9,1
20110101,-88.7,33.1,1
20110101,-89.5,32.1,1
20110101,-88.4,33.5,3
20110101,-86.1,35.1,3
20110101,-88.6,37.2,2
20110101,-87.1,34.6,8
20110101,-86.2,35,2
20110101,-88.1,33.7,2
20110101,-86.7,35,1
20110101,-85.6,35.3,2
20110101,-86.4,34.9,2
20110101,-87,37.6,1
20110101,-88.1,33.9,1
20110101,-85.9,35.1,1
20110101,-88,33.7,1
20110101,-88.5,33.1,6
20110101,-88.9,36.9,1
20110101,-86.7,37.7,1
20110101,-121.7,38.2,8
20110101,-85.2,38.3,1
20110101,-84,38.8,1
20110101,-88.3,36.2,1
20110101,-85.2,35.6,1
20110101,-92.1,32.7,2
20110101,-90.5,37.1,3
20110101,-88.8,37.2,3
20110101,-88.7,37.9,3
20110101,-90.3,33.3,2
20110101,-92.1,33.6,1
20110101,-90.4,33.3,2
20110101,-92.6,33,7
20110101,-90.5,34.3,1
20110101,-90.3,37.1,2
20110101,-89.4,39.8,1
20110101,-91.3,35.6,1
20110101,-89.2,39.6,2
20110101,-90.1,37.2,6
20110101,-92.6,33.2,1
20110101,-90,33.6,2
20110101,-89.2,39.7,2
20110101,-89.1,39.7,2
20110101,-92.4,32.3,4
20110101,-93.2,31,1
20110101,-91.9,33.1,1
20110101,-92.4,33.1,3
20110101,-92.1,31.8,1
20110101,-92.9,31.6,1
20110101,-92.6,31.9,5
20110101,-89.8,33.6,3
20110101,-91.6,32,1
20110101,-89.2,33.7,9
20110101,-91.6,32.1,1
20110101,-91.6,32.3,2
20110101,-88.8,37.5,2
20110101,-89.1,33.8,10
20110101,-86.7,36,3
20110101,-86.7,36.2,7
20110101,-92.5,31.7,6
20110101,-89.7,37.5,1
20110101,-90.2,33.1,2
20110101,-89.9,33.3,7
20110101,-86.3,36.5,4
20110101,-86.4,36.5,2
20110101,-89,33.6,2
20110101,-89,33.7,5
20110101,-89,33.9,7
20110101,-91.4,32.5,1
20110101,-89.8,37.3,4
20110101,-89.5,37.4,1
20110101,-88.7,39.5,1
20110101,-92.4,33,1
20110101,-89.2,34,2
20110101,-92.5,31.8,1
20110101,-91.6,32.8,1
20110101,-89.5,33.3,1
20110101,-89.3,33.9,2
20110101,-91.8,33.2,2
20110101,-87.5,33.7,3
20110101,-87.6,33.7,2
20110101,-90.9,31.7,1
20110101,-90.7,33.5,1
20110101,-89.1,33.7,7
20110101,-88.8,38,1
20110101,-91,32,1
20110101,-90.3,31.3,1
20110101,-90.9,33.6,1
20110101,-90.4,32.8,1
20110101,-121.8,38.5,9
20110101,-83.4,39.7,1
20110101,-89.6,31.6,2
20110101,-83.4,37.6,2
20110101,-87.6,33.3,1
20110101,-87.5,34.9,1
20110101,-87.8,32.8,1
20110101,-86.9,36.2,1
20110101,-84,38.6,1
20110101,-87.4,33,1
20110101,-87.1,33,2
20110101,-87.9,32.3,3
20110101,-88.9,31.6,2
20110101,-85.9,34.3,1
20110101,-88.7,31.7,2
20110101,-88.8,31.6,1
20110101,-121.2,38.2,2
20110101,-88.5,31.7,2
20110101,-87.8,32.1,1
20110101,-121.5,38.3,17
20110101,-87.9,31.9,2
20110101,-121.8,39.5,1
20110101,-121.4,38.7,1
20110101,-121.4,38,1
20110101,-121.8,38.8,4
20110101,-121.4,38.2,1
20110101,-156.3,58.3,1
20110101,-85.7,32.4,1
20110101,-86.1,33.3,1
20110101,-87.3,39.2,1
20110101,-156.5,58.6,1
20110101,-121.9,38.2,1
20110101,-90.2,35.7,4
20110101,-90.5,35.8,2
20110101,-88.2,32.7,3
20110101,-88.8,37.7,2
20110101,-87.1,33.1,1
20110101,-87,33,10
20110101,-90.3,35.6,4
20110101,-90.1,32.1,5
20110101,-90.2,35.8,1
20110101,-88.5,33.3,6
20110101,-93.1,31.7,1
20110101,-90.1,36,1
20110101,-91.9,31.9,1
20110101,-90.1,32.4,1
20110101,-91.1,31.1,1
20110101,-90.3,36.4,1
20110101,-91,35.6,1
20110101,-89.4,32.5,7
20110101,-91.1,37.4,1
20110101,-93.7,31,2
20110101,-90.5,32.8,2
20110101,-91.8,36,1
20110101,-90.9,35.7,1
20110101,-88.9,32.3,2
20110101,-89.1,32.6,4
20110101,-90.7,31.4,3
20110101,-90.5,30.6,1
20110101,-89.2,32.7,2
20110101,-90.3,36.6,1
20110101,-89.1,32.5,4
20110101,-90.6,35.9,2
20110101,-90.7,37.2,2
20110101,-90.3,32.8,2
20110101,-87.2,34.7,4
20110101,-91.1,31.6,1
20110101,-90.1,31.7,1
20110101,-89.1,37.7,1
20110101,-90,33.9,1
20110101,-90,31.8,1
20110101,-90.1,32.3,2
20110101,-85,38.2,2
20110101,-85.3,38.8,1
20110101,-90.2,32.7,2
20110101,-89.8,34.2,2
20110101,-89.8,34.3,1
20110101,-90.2,32.5,1
20110101,-91.6,33.3,1
20110101,-90.1,32.6,2
20110101,-87.4,35,1
20110101,-86.8,34.5,3
20110101,-87.5,35.1,2
20110101,-90,32.6,2
20110101,-87.2,34.9,1
20110101,-86.7,34.2,1
20110101,-86.7,34.3,1
20110101,-88,34.3,1
20110101,-89.4,33.3,2
20110101,-90.4,30.5,1
20110101,-90.4,30.9,2
20110101,-89.8,32.6,1
20110101,-87.8,35.1,2
20110101,-89.2,34.7,1
20110101,-87.3,35,3
20110101,-87.7,34.7,1
20110101,-85.1,38.1,1
20110101,-88.6,35.7,1
20110101,-88.7,33.5,9
20110101,-86.6,34.6,10
20110101,-88.8,33.1,2
20110101,-88.3,35.8,1
20110101,-88.5,33.4,4
20110101,-87.4,34.8,1
20110101,-89.9,34.1,1
20110101,-88.8,34.9,1
20110101,-90.7,34.5,1
20110101,-88,36.5,1
20110101,-89,33,1
20110101,-88.3,33.7,4
20110101,-86.6,37.7,1
20110101,-122,38.4,5
20110101,-87.1,34.7,3
20110101,-89.4,32.3,2
20110101,-88.7,32.9,3
20110101,-87,34.9,1
20110101,-121.8,38.1,10
20110101,-121.6,38.2,11
20110101,-88.4,34.1,1
20110101,-87.5,34,1
20110101,-88.1,33.3,3
20110101,-87.8,37.2,1
20110101,-88.7,32.7,4
20110101,-88.1,33.4,3
20110101,-86,35.1,1
20110101,-88.7,32.5,5
20110101,-87.9,34.8,1
20110101,-88.1,36.4,1
20110101,-92.3,32,5
20110101,-90.8,35.5,1
20110101,-90.8,36,1
20110101,-91.4,32.7,1
20110101,-88,33,2
20110101,-90.8,31.2,2
20110101,-87.8,32.9,3
20110101,-88.2,35.5,1
20110101,-88.3,35.6,1
20110101,-91.7,32.7,4
20110101,-90.8,35.8,1
20110101,-89.2,32.3,1
20110101,-91,32.8,2
20110101,-88.9,37.1,1
20110101,-90.1,35.3,2
20110101,-88.8,32.9,7
20110101,-91.4,32.6,3
20110101,-91.5,32.6,9
20110101,-88.9,32.8,7
20110101,-90.8,33.1,1
20110101,-90.5,32.7,2
20110101,-91.5,35.4,1
20110101,-91.1,34,4
20110101,-89.7,33.4,14
20110101,-90.7,37.3,1
20110101,-90.1,33.7,1
20110101,-92.3,32.1,3
20110101,-89,39.6,3
20110101,-91.7,32.8,2
20110101,-92.6,32.9,5
20110101,-89.9,33.6,1
20110101,-89.7,33.3,8
20110101,-92.7,31.2,1
20110101,-90.2,33.7,1
20110101,-86.6,39.9,1
20110101,-92.8,31.1,1
20110101,-92,32.5,5
20110101,-90,37.2,2
20110101,-92.8,31.2,1
20110101,-87.8,33.5,2
20110101,-93.2,32.3,3
20110101,-88.6,31.1,1
20110101,-89.3,33.8,7
20110101,-89.5,33.6,5
20110101,-88.7,33.8,4
20110101,-89.2,34.6,1
20110101,-89.6,33.7,2
20110101,-92.7,31.8,7
20110101,-92.3,32.5,1
20110101,-88.3,40.4,1
20110101,-89.4,37.5,1
20110101,-89,34,6
20110101,-90,33.1,5
20110101,-90.3,35.4,1
20110101,-89.9,33.2,4
20110101,-90.9,31.6,1
20110101,-90.7,32.9,1
20110101,-90.8,31.7,1
20110101,-89.2,36.6,1
20110101,-89,33.8,4
20110101,-89.1,34.7,1
20110101,-87.4,36.6,1
20110101,-90.4,32.9,2
20110101,-92,32.6,4
20110101,-121.9,38.7,1
20110101,-86.6,31.1,1
20110101,-85.3,32.6,1
20110101,-86.5,31,1
20110101,-80.1,34.6,1
20110101,-91.5,28,1
20110101,-88.2,33.6,1
20110101,-87.9,33.7,1
20110101,-87.2,36.8,1
20110101,-86.6,34.9,4
20110101,-87.8,33.9,1
20110101,-86.6,34.8,7
20110101,-121.8,38.7,12
20110101,-86.5,34.9,1
20110101,-88.2,33.2,3
20110101,-88.8,32.6,6
20110101,-86.4,35.1,1
20110101,-88.3,34.2,2
20110101,-83.2,39.5,1
20110101,-84,39,1
20110101,-83.9,39.1,1
20110101,-86.9,34.9,1
20110101,-88.2,35.9,1
20110101,-88.4,35.9,1
20110101,-121.1,38.7,3
20110101,-88.3,36,1
20110101,-81.9,40.3,2
20110101,-86.2,37.5,1
20110101,-89.7,31.6,1
20110101,-88.3,32.6,3
20110101,-86.7,36.1,5
20110101,-89.4,31.8,1
20110101,-86.8,33.1,4
20110101,-89.3,31.8,1
20110101,-86.7,35.9,2
20110101,-83.9,38.3,1
20110101,-88.8,31.8,2
20110101,-90.2,31.3,1
20110101,-87.9,32.6,1
20110101,-88.2,32.3,2
20110101,-87.6,30.6,1
20110101,-87.6,30.4,3
20110101,-87.7,32.5,2
20110101,-82.1,41.9,1
20110101,-81,41.3,1
20110101,-84.3,39.3,1
20110101,-84.5,39.6,1
20110101,-87.4,29.7,1
20110101,-88.4,31.8,2
20110101,-88.3,31.9,2
20110101,-90.5,35.5,1
20110101,-89.7,32.3,3
20110101,-89.6,33.8,1
20110101,-91,34,1
20110101,-91.1,34.3,2
20110101,-91.1,34.4,1
20110101,-90.3,35.5,1
20110101,-91.2,30.9,2
20110101,-91.9,32.3,12
20110101,-91.2,31.1,1
20110101,-90.6,38.8,2
20110101,-88.1,32.4,1
20110101,-91.7,32,1
20110101,-89.1,34.9,1
20110101,-88.2,36,2
20110101,-88.2,33.4,1
20110101,-86.3,35,2
20110101,-86.4,37.6,1
20110101,-88,33.5,1
20110101,-86.3,34.9,2
20110101,-87.4,37.5,1
20110101,-84.2,38.9,1
20110101,-87.1,34.1,1
20110101,-87.2,37.5,1
20110101,-86.4,32.7,1
20110101,-88.1,33.1,1
20110101,-87.4,35.3,1
20110101,-88.4,32.6,1
20110101,-88.2,32.6,5
20110101,-87.6,33.2,1
20110101,-86.7,33,2
20110101,-87.5,33.3,1
20110101,-87.3,33.4,1
20110101,-88.4,32.3,1
20110101,-85.5,34.5,1
20110101,-88.3,32.2,2
20110101,-86.8,33,2
20110101,-87.6,30.7,2
20110101,-87.8,32.5,1
20110101,-88.8,31.4,1
20110101,-88.4,31.9,1
20110101,-88.1,32,1
20110101,-88,32,1
20110101,-88.2,31.9,1
20110101,-87.8,31.9,2
20110101,-121.8,38.9,2
20110101,-87.7,32,1
20110101,-86.1,32.9,1
20110101,-87.2,32.2,1
20110101,-87.9,30.1,1
20110101,-121.4,38.1,3
20110101,-121.5,38.4,13
20110101,-87.3,30.6,1
20110101,-121.3,38.5,1
20110101,-85.9,30.9,1
20110101,-88,31.3,1
20110101,-87.9,31.2,1
20110101,-87.9,31.3,1
20110101,-121.7,38.9,1
20110101,-86.1,30.5,1
20110101,-86.8,31.2,1
20110101,-84.3,39.8,1
20110101,-84.6,39.4,1
20110101,-88,32.1,1
20110101,-121.5,38.5,9
20110101,-88.1,31.9,1
20110101,-121.8,39.4,1
20110101,-121.3,38.3,5
20110101,-81.7,36.9,1
20110101,-87.5,32.1,2
20110101,-87.4,32.1,1
20110101,-84.4,33.5,1
20110101,-84.4,33.6,1
20110101,-87.3,32,1
20110101,-88.1,31.4,1
20110101,-88,31.2,2
20110101,-88.1,31.1,1
20110101,-86.8,31.8,1
20110101,-89.6,37.3,3
20110101,-89.9,33.4,1
20110101,-91.9,32.9,2
20110101,-91,32.4,1
20110101,-89.2,33.9,4
20110101,-89.5,37.6,1
20110101,-89.8,34.9,1
20110101,-89.4,37.4,2
20110101,-86.2,37.4,1
20110101,-89.2,33.8,9
20110101,-92.4,32.6,1
20110101,-90.9,31.8,1
20110101,-90.2,32.8,2
20110101,-89.5,37.2,1
20110101,-86.1,37.9,1
20110101,-89.6,37.1,1
20110101,-91.5,33.6,1
20110101,-91.9,32.6,2
20110101,-89.2,33.4,3
20110101,-91.9,32,1
20110101,-87.3,34.8,5
20110101,-90.3,33.6,1
20110101,-91.4,33.4,2
20110101,-88.5,33.7,3
20110101,-88.2,34.1,1
20110101,-86.7,34.1,1
20110101,-89.4,33.2,2
20110101,-86.3,34.7,3
20110101,-89.6,32.9,1
20110101,-89.7,33,1
20110101,-86.1,34.7,3
20110101,-86.2,34.7,8
20110101,-89.7,34.3,1
20110101,-91.4,33.3,1
20110101,-89.6,32.7,1
20110101,-88.5,35.8,1
20110101,-88.9,33.5,1
20110101,-85.5,39.1,2
20110101,-89.3,33,1
20110101,-89.2,33.1,1
20110101,-89.2,33.2,2
20110101,-89.8,32.4,1
20110101,-89.1,32.7,5
20110101,-88.7,37.1,1
20110101,-121.7,38.8,18
20110101,-88.2,33.3,2
20110101,-85.8,35.1,1
20110101,-87.6,34.2,1
20110101,-88.5,33.5,1
20110101,-85.7,35,1
20110101,-85.7,35.1,2
20110101,-87.2,34.6,2
20110101,-86.5,37.7,1
20110101,-85.1,38.9,1
20110101,-90.1,30.8,1
20110101,-121.6,38.8,11
20110101,-91.2,33.5,1
20110101,-87.6,37.1,1
20110101,-88.2,33.9,1
20110101,-121.5,38.7,14
20110101,-121.8,38.2,3
20110101,-87.9,33.8,2
20110101,-121.7,39.5,8
20110101,-88.3,33.1,4
20110101,-92.6,31.7,5
20110101,-88.8,33.2,4
20110101,-91.2,31,1
20110101,-90.4,36.3,2
20110101,-90,35.8,1
20110101,-90.2,36,2
20110101,-92.4,31.8,5
20110101,-90.2,36.3,1
20110101,-91.1,31,1
20110101,-90.1,35.6,1
20110101,-90.1,35.7,1
20110101,-92.1,36,1
20110101,-91.8,31.9,2
20110101,-91.1,31.2,1
20110101,-91,36.1,1
20110101,-91.7,32.4,7
20110101,-88,32.9,3
20110101,-90.9,36.1,1
20110101,-92.3,31.9,5
20110101,-92.2,32,3
20110101,-89.2,32.4,5
20110101,-87.9,32.9,2
20110101,-89.1,32.1,1
20110101,-91.5,32.4,3
20110101,-90.3,39,1
20110101,-87.8,33,2
20110101,-89,32.6,5
20110101,-90.4,35.5,2
20110101,-89.2,32.5,8
20110101,-90.8,31.4,5
20110101,-91.8,32.2,2
20110101,-90,33.2,10
20110101,-86.7,40.1,1
20110101,-86.9,34,2
20110101,-90.7,33,2
20110101,-90.8,37.3,1
20110101,-91.9,32.5,3
20110101,-92,33.4,1
20110101,-91.9,32.8,1
20110101,-90.9,33,3
20110101,-93.7,30.9,1
20110101,-92.1,32.6,3
20110101,-92.5,33.1,7
20110101,-92.5,32.2,3
20110101,-86.1,32.7,1
20110101,-89.1,39.8,1
20110101,-89.2,39.5,2
20110101,-89.8,33.9,1
20110101,-90.1,32.2,4
20110101,-93.1,31,1
20110101,-92.6,31.8,7
20110101,-92,35,1
20110101,-88.9,39.4,1
20110101,-91.6,34.1,1
20110101,-92.7,31.1,1
20110101,-92.2,32.6,1
20110101,-89.9,37.4,3
20110101,-88.5,38.5,1
20110101,-93.3,32.1,2
20110101,-92.6,32.8,2
20110101,-92.7,32.1,1
20110101,-91.4,32.4,2
20110101,-89.7,37.4,2
20110101,-91.9,32.1,3
20110101,-89.1,33.2,2
20110101,-90.3,30.8,1
20110101,-87.4,37.3,1
20110101,-88.5,33.6,5
